Name: Anonre, Pop. 27233508, Seats: 1, D: 1.4142135623730951, PD: 1.925699818229809E7
Name: Aaquti, Pop. 2625602, Seats: 1, D: 1.4142135623730951, PD: 1856580.9788969613
Name: Tiorbe, Pop. 3015674, Seats: 1, D: 1.4142135623730951, PD: 2132403.5352479606
Name: Edzace, Pop. 31244760, Seats: 2, D: 2.449489742783178, PD: 1.275561985595369E7
Name: Gereon, Pop. 31205389, Seats: 2, D: 2.449489742783178, PD: 1.2739546712509837E7
Name: Quinzaes, Pop. 30376167, Seats: 2, D: 2.449489742783178, PD: 1.2401018248594811E7
Name: Teersoes, Pop. 3839160, Seats: 1, D: 1.4142135623730951, PD: 2714696.0700601456
Name: Diqube, Pop. 29105602, Seats: 2, D: 2.449489742783178, PD: 1.1882312259421593E7
Name: Enbier, Pop. 3187811, Seats: 1, D: 1.4142135623730951, PD: 2254122.775241069
Name: Soinre, Pop. 2629423, Seats: 1, D: 1.4142135623730951, PD: 1859282.8339078752
Name: Isesatete, Pop. 28576514, Seats: 2, D: 2.449489742783178, PD: 1.1666312987916648E7
Name: Esater, Pop. 3771053, Seats: 1, D: 1.4142135623730951, PD: 2666537.1485138736
Name: Geerus, Pop. 32384990, Seats: 2, D: 2.449489742783178, PD: 1.32211168041893E7
Name: Xeanve, Pop. 15695624, Seats: 1, D: 1.4142135623730951, PD: 1.1098482165354323E7
Name: Araridi, Pop. 2063854, Seats: 1, D: 1.4142135623730951, PD: 1459365.1587789808
Name: Ederge, Pop. 32608296, Seats: 2, D: 2.449489742783178, PD: 1.3312281096939623E7
Name: Zaatinla, Pop. 37788078, Seats: 2, D: 2.449489742783178, PD: 1.5426918243415114E7
Name: Arla, Pop. 34996135, Seats: 2, D: 2.449489742783178, PD: 1.4287112286592564E7
Name: Diriat, Pop. 21313953, Seats: 1, D: 1.4142135623730951, PD: 1.5071240700191356E7
Name: Usonar IX, Pop. 32843464, Seats: 2, D: 2.449489742783178, PD: 1.3408288030911429E7
Name: Enteti, Pop. 28953197, Seats: 2, D: 2.449489742783178, PD: 1.1820093178713448E7
Name: Atete, Pop. 2455075, Seats: 1, D: 1.4142135623730951, PD: 1736000.1808215631
Name: Ergela, Pop. 2364504, Seats: 1, D: 1.4142135623730951, PD: 1671956.8125427163
Name: Qubein XII, Pop. 27451861, Seats: 2, D: 2.449489742783178, PD: 1.1207175323301595E7
Name: Bienbidi, Pop. 27693718, Seats: 2, D: 2.449489742783178, PD: 1.1305913030088313E7
Name: Usquis, Pop. 2659772, Seats: 1, D: 1.4142135623730951, PD: 1880742.8176101057
Name: Tiena, Pop. 2946180, Seats: 1, D: 1.4142135623730951, PD: 2083263.8565961823
Name: Reisbe, Pop. 2070328, Seats: 1, D: 1.4142135623730951, PD: 1463942.9680803826
Name: Xelari, Pop. 49830235, Seats: 3, D: 3.4641016151377544, PD: 1.4384749795516156E7
Name: Tixela, Pop. 3165090, Seats: 1, D: 1.4142135623730951, PD: 2238056.6020657294
Name: Reesra, Pop. 3179121, Seats: 1, D: 1.4142135623730951, PD: 2247978.017312558
Name: Isdila, Pop. 30010557, Seats: 2, D: 2.449489742783178, PD: 1.2251758591118319E7
Name: Enlaon, Pop. 30662713, Seats: 2, D: 2.449489742783178, PD: 1.251800016323407E7
Name: Tegere, Pop. 27490305, Seats: 2, D: 2.449489742783178, PD: 1.1222870020580187E7
Name: Quama, Pop. 4264202, Seats: 1, D: 1.4142135623730951, PD: 3015246.150549238
Name: Leabe, Pop. 30693542, Seats: 2, D: 2.449489742783178, PD: 1.253058604978078E7
Name: Xexe, Pop. 22146041, Seats: 1, D: 1.4142135623730951, PD: 1.5659615767535308E7
Name: Quinbiorer, Pop. 3383822, Seats: 1, D: 1.4142135623730951, PD: 2392723.4825282255
Name: Bieses, Pop. 33408834, Seats: 2, D: 2.449489742783178, PD: 1.3639099366890984E7
Name: Atteisdi, Pop. 1913464, Seats: 1, D: 1.4142135623730951, PD: 1353023.369956336
Name: Edquen, Pop. 37264464, Seats: 2, D: 2.449489742783178, PD: 1.5213153723052168E7
Name: Inenre, Pop. 3182191, Seats: 1, D: 1.4142135623730951, PD: 2250148.8351308005
Name: Maorais, Pop. 2188503, Seats: 1, D: 1.4142135623730951, PD: 1547505.3119471027
Name: Ceenge, Pop. 22516321, Seats: 1, D: 1.4142135623730951, PD: 1.5921443266473064E7
Name: Xeriedre, Pop. 28231888, Seats: 2, D: 2.449489742783178, PD: 1.152562001256725E7
Name: Biattele, Pop. 2720152, Seats: 1, D: 1.4142135623730951, PD: 1923437.9250581495
Name: Rezati, Pop. 2833856, Seats: 1, D: 1.4142135623730951, PD: 2003838.7945061848
Name: Uses, Pop. 2922974, Seats: 1, D: 1.4142135623730951, PD: 2066854.7366319674
Name: Orvebi, Pop. 15670764, Seats: 1, D: 1.4142135623730951, PD: 1.1080903490774026E7
Name: Soorxe, Pop. 3031988, Seats: 1, D: 1.4142135623730951, PD: 2143939.2752762376
Name: Ederin, Pop. 27443729, Seats: 2, D: 2.449489742783178, PD: 1.1203855448203541E7
Name: Eddiar, Pop. 1456829, Seats: 1, D: 1.4142135623730951, PD: 1030133.6649292167
Name: Abein, Pop. 38536248, Seats: 2, D: 2.449489742783178, PD: 1.5732357366891462E7
Name: Orzaor, Pop. 2740896, Seats: 1, D: 1.4142135623730951, PD: 1938106.1481270832
Name: Bierle, Pop. 3288331, Seats: 1, D: 1.4142135623730951, PD: 2325201.1488859407
Name: Anedmazaerte, Pop. 3421332, Seats: 1, D: 1.4142135623730951, PD: 2419247.057890533
Name: Rabius, Pop. 31703966, Seats: 2, D: 2.449489742783178, PD: 1.2943089920424439E7
Name: Qurear, Pop. 38672858, Seats: 2, D: 2.449489742783178, PD: 1.578812816585173E7

